[2025-07-24T03:37:20.195+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.226+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [queued]>
[2025-07-24T03:37:20.229+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 2
[2025-07-24T03:37:20.261+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): load_all_to_mongo> on 2025-07-24 03:36:52.564661+00:00
[2025-07-24T03:37:20.276+0000] {standard_task_runner.py:60} INFO - Started process 2628 to run task
[2025-07-24T03:37:20.281+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'TechAndUrbanGrowth', 'load_all_to_mongo', 'manual__2025-07-24T03:36:52.564661+00:00', '--job-id', '155', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmppp381ft8']
[2025-07-24T03:37:20.285+0000] {standard_task_runner.py:88} INFO - Job 155: Subtask load_all_to_mongo
[2025-07-24T03:37:20.381+0000] {task_command.py:423} INFO - Running <TaskInstance: TechAndUrbanGrowth.load_all_to_mongo manual__2025-07-24T03:36:52.564661+00:00 [running]> on host 4c8899e5e1ad
[2025-07-24T03:37:20.517+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='TechAndUrbanGrowth' AIRFLOW_CTX_TASK_ID='load_all_to_mongo' AIRFLOW_CTX_EXECUTION_DATE='2025-07-24T03:36:52.564661+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-07-24T03:36:52.564661+00:00'
[2025-07-24T03:37:20.520+0000] {load_mongo.py:13} INFO - 📦 Conectando a MongoDB...
[2025-07-24T03:37:20.678+0000] {load_mongo.py:21} INFO - Datos urbanización recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.680+0000] {load_mongo.py:22} INFO - Datos calidad aire recibidos: tipo=<class 'list'>, cantidad=35
[2025-07-24T03:37:20.681+0000] {load_mongo.py:23} INFO - Datos población recibidos: tipo=<class 'list'>, cantidad=2275
[2025-07-24T03:37:20.684+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Argentina', 'country_code': 'AR', 'date': 2024, 'urban_population_percent': 92.579, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.770484'}: 'year'
[2025-07-24T03:37:22.123+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2006, 'urban_population_percent': 62.187, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775620'}: 'year'
[2025-07-24T03:37:22.125+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2005, 'urban_population_percent': 61.648, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775623'}: 'year'
[2025-07-24T03:37:22.127+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2004, 'urban_population_percent': 61.107, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775625'}: 'year'
[2025-07-24T03:37:22.128+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2003, 'urban_population_percent': 60.561, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775629'}: 'year'
[2025-07-24T03:37:22.129+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2002, 'urban_population_percent': 60.014, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775631'}: 'year'
[2025-07-24T03:37:22.131+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2001, 'urban_population_percent': 59.464, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775634'}: 'year'
[2025-07-24T03:37:22.132+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 2000, 'urban_population_percent': 58.912, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775643'}: 'year'
[2025-07-24T03:37:22.134+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1999, 'urban_population_percent': 58.357, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775646'}: 'year'
[2025-07-24T03:37:22.136+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1998, 'urban_population_percent': 57.8, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775649'}: 'year'
[2025-07-24T03:37:22.138+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1997, 'urban_population_percent': 56.537, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775652'}: 'year'
[2025-07-24T03:37:22.139+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1996, 'urban_population_percent': 55.268, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775654'}: 'year'
[2025-07-24T03:37:22.140+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1995, 'urban_population_percent': 53.988, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775657'}: 'year'
[2025-07-24T03:37:22.142+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1994, 'urban_population_percent': 52.704, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775660'}: 'year'
[2025-07-24T03:37:22.143+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1993, 'urban_population_percent': 51.417, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775663'}: 'year'
[2025-07-24T03:37:22.144+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1992, 'urban_population_percent': 50.315, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775665'}: 'year'
[2025-07-24T03:37:22.146+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1991, 'urban_population_percent': 49.794, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775668'}: 'year'
[2025-07-24T03:37:22.147+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1990, 'urban_population_percent': 49.274, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775671'}: 'year'
[2025-07-24T03:37:22.148+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1989, 'urban_population_percent': 48.754, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775674'}: 'year'
[2025-07-24T03:37:22.150+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1988, 'urban_population_percent': 48.234, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775677'}: 'year'
[2025-07-24T03:37:22.153+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1987, 'urban_population_percent': 47.714, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775684'}: 'year'
[2025-07-24T03:37:22.158+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1986, 'urban_population_percent': 47.195, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775687'}: 'year'
[2025-07-24T03:37:22.164+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1985, 'urban_population_percent': 46.677, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775689'}: 'year'
[2025-07-24T03:37:22.167+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1984, 'urban_population_percent': 46.16, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775692'}: 'year'
[2025-07-24T03:37:22.171+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1983, 'urban_population_percent': 45.642, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775695'}: 'year'
[2025-07-24T03:37:22.173+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1982, 'urban_population_percent': 45.127, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775698'}: 'year'
[2025-07-24T03:37:22.174+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1981, 'urban_population_percent': 44.612, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775701'}: 'year'
[2025-07-24T03:37:22.176+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1980, 'urban_population_percent': 44.099, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775704'}: 'year'
[2025-07-24T03:37:22.178+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1979, 'urban_population_percent': 43.586, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775707'}: 'year'
[2025-07-24T03:37:22.179+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1978, 'urban_population_percent': 43.075, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775709'}: 'year'
[2025-07-24T03:37:22.181+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1977, 'urban_population_percent': 42.565, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775712'}: 'year'
[2025-07-24T03:37:22.182+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1976, 'urban_population_percent': 42.058, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775715'}: 'year'
[2025-07-24T03:37:22.184+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1975, 'urban_population_percent': 41.551, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775719'}: 'year'
[2025-07-24T03:37:22.187+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1974, 'urban_population_percent': 41.046, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775725'}: 'year'
[2025-07-24T03:37:22.189+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1973, 'urban_population_percent': 40.543, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775727'}: 'year'
[2025-07-24T03:37:22.190+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1972, 'urban_population_percent': 40.043, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775730'}: 'year'
[2025-07-24T03:37:22.192+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1971, 'urban_population_percent': 39.544, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775733'}: 'year'
[2025-07-24T03:37:22.194+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1970, 'urban_population_percent': 39.439, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775736'}: 'year'
[2025-07-24T03:37:22.195+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1969, 'urban_population_percent': 39.337, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775738'}: 'year'
[2025-07-24T03:37:22.196+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1968, 'urban_population_percent': 39.236, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775741'}: 'year'
[2025-07-24T03:37:22.198+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1967, 'urban_population_percent': 39.134, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775744'}: 'year'
[2025-07-24T03:37:22.200+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1966, 'urban_population_percent': 39.033, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775746'}: 'year'
[2025-07-24T03:37:22.202+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1965, 'urban_population_percent': 38.931, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775749'}: 'year'
[2025-07-24T03:37:22.203+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1964, 'urban_population_percent': 38.83, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775752'}: 'year'
[2025-07-24T03:37:22.205+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1963, 'urban_population_percent': 38.729, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775754'}: 'year'
[2025-07-24T03:37:22.206+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1962, 'urban_population_percent': 38.628, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775757'}: 'year'
[2025-07-24T03:37:22.207+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1961, 'urban_population_percent': 38.527, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775762'}: 'year'
[2025-07-24T03:37:22.209+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'El Salvador', 'country_code': 'SV', 'date': 1960, 'urban_population_percent': 38.354, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775770'}: 'year'
[2025-07-24T03:37:22.210+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2024, 'urban_population_percent': 37.267, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775773'}: 'year'
[2025-07-24T03:37:22.211+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2023, 'urban_population_percent': 37.059, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775775'}: 'year'
[2025-07-24T03:37:22.213+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2022, 'urban_population_percent': 36.868, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775781'}: 'year'
[2025-07-24T03:37:22.214+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2021, 'urban_population_percent': 36.694, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775784'}: 'year'
[2025-07-24T03:37:22.215+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2020, 'urban_population_percent': 36.537, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775787'}: 'year'
[2025-07-24T03:37:22.216+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2019, 'urban_population_percent': 36.396, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775789'}: 'year'
[2025-07-24T03:37:22.218+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2018, 'urban_population_percent': 36.272, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775792'}: 'year'
[2025-07-24T03:37:22.220+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2017, 'urban_population_percent': 36.164, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775795'}: 'year'
[2025-07-24T03:37:22.221+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2016, 'urban_population_percent': 36.072, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775797'}: 'year'
[2025-07-24T03:37:22.222+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2015, 'urban_population_percent': 35.997, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775800'}: 'year'
[2025-07-24T03:37:22.223+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2014, 'urban_population_percent': 35.938, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775803'}: 'year'
[2025-07-24T03:37:22.224+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2013, 'urban_population_percent': 35.896, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775809'}: 'year'
[2025-07-24T03:37:22.226+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2012, 'urban_population_percent': 35.869, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775869'}: 'year'
[2025-07-24T03:37:22.227+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2011, 'urban_population_percent': 35.859, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775874'}: 'year'
[2025-07-24T03:37:22.228+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2010, 'urban_population_percent': 35.865, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775877'}: 'year'
[2025-07-24T03:37:22.229+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2009, 'urban_population_percent': 35.871, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775880'}: 'year'
[2025-07-24T03:37:22.230+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2008, 'urban_population_percent': 35.877, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775883'}: 'year'
[2025-07-24T03:37:22.231+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2007, 'urban_population_percent': 35.883, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775885'}: 'year'
[2025-07-24T03:37:22.233+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2006, 'urban_population_percent': 35.889, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775888'}: 'year'
[2025-07-24T03:37:22.235+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2005, 'urban_population_percent': 35.895, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775891'}: 'year'
[2025-07-24T03:37:22.237+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2004, 'urban_population_percent': 35.901, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775894'}: 'year'
[2025-07-24T03:37:22.238+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2003, 'urban_population_percent': 35.907, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775897'}: 'year'
[2025-07-24T03:37:22.239+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2002, 'urban_population_percent': 35.913, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775908'}: 'year'
[2025-07-24T03:37:22.240+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2001, 'urban_population_percent': 35.919, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775911'}: 'year'
[2025-07-24T03:37:22.242+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 2000, 'urban_population_percent': 35.698, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775917'}: 'year'
[2025-07-24T03:37:22.243+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 1999, 'urban_population_percent': 35.45, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775920'}: 'year'
[2025-07-24T03:37:22.244+0000] {load_mongo.py:38} ERROR - Error cargando registro urbanización {'country': 'Grenada', 'country_code': 'GD', 'date': 1998, 'urban_population_percent': 35.204, 'quality': 'buena', 'transformed_at': '2025-07-24T03:37:17.775923'}: 'year'
